codigo_barras,nome,categoria,preco,quantidade,validade
7891000391725,Produto 2873,Categoria D,607,14,24/08/2029
7891000392563,Produto 3711,Categoria D,607,15,10/07/2034
7891000389374,Produto 522,Categoria C,607,22,07/12/2031
7891000391409,Produto 2557,Categoria C,607,22,19/02/2030
7891000394945,Produto 6093,Categoria A,607,22,31/07/2032
7891000398622,Produto 9770,Categoria D,607,22,20/11/2031
7891000393307,Produto 4455,Categoria C,607,25,11/04/2034
7891000396045,Produto 7193,Categoria A,607,25,28/01/2026
7891000397456,Produto 8604,Categoria C,607,25,19/03/2033
7891000394322,Produto 5470,Categoria C,607,28,23/09/2031
7891000398026,Produto 9174,Categoria A,608,3,24/04/2027
7891000397256,Produto 8404,Categoria C,608,4,08/03/2034
7891000390475,Produto 1623,Categoria C,608,5,12/10/2029
7891000394632,Produto 5780,Categoria D,608,6,30/05/2026
7891000398119,Produto 9267,Categoria B,608,6,25/06/2028
7891000395992,Produto 7140,Categoria A,608,10,22/08/2033
7891000396368,Produto 7516,Categoria C,608,10,02/07/2033
7891000397418,Produto 8566,Categoria C,608,12,21/05/2033
7891000397647,Produto 8795,Categoria D,608,14,06/03/2028
7891000389262,Produto 410,Categoria B,608,18,27/10/2026
7891000389657,Produto 805,Categoria D,608,24,17/08/2031
7891000391530,Produto 2678,Categoria C,608,25,09/04/2027
7891000390990,Produto 2138,Categoria A,608,30,27/09/2031
7891000390754,Produto 1902,Categoria D,609,5,13/06/2026
7891000397284,Produto 8432,Categoria C,609,8,10/04/2031
7891000397415,Produto 8563,Categoria C,609,10,18/01/2034
7891000398440,Produto 9588,Categoria C,609,13,23/10/2032
7891000391267,Produto 2415,Categoria C,609,16,03/02/2027
7891000398530,Produto 9678,Categoria C,609,24,07/02/2029
7891000389955,Produto 1103,Categoria A,609,26,05/06/2030
7891000394623,Produto 5771,Categoria D,609,27,17/05/2029
7891000389216,Produto 364,Categoria B,610,6,27/05/2030
7891000390262,Produto 1410,Categoria C,610,6,06/12/2030
7891000389202,Produto 350,Categoria B,610,7,20/05/2026
7891000390125,Produto 1273,Categoria B,610,7,27/01/2031
7891000392957,Produto 4105,Categoria A,610,10,18/11/2034
7891000391928,Produto 3076,Categoria A,610,11,20/04/2034
7891000393488,Produto 4636,Categoria C,610,15,13/08/2032
7891000394450,Produto 5598,Categoria C,610,21,16/02/2027
7891000395566,Produto 6714,Categoria D,610,21,11/12/2028
7891000398037,Produto 9185,Categoria A,610,21,16/09/2033
7891000389678,Produto 826,Categoria D,610,29,09/02/2034
7891000397868,Produto 9016,Categoria A,611,5,02/02/2030
7891000396681,Produto 7829,Categoria D,611,7,05/11/2033
7891000390981,Produto 2129,Categoria A,611,12,26/10/2027
7891000392063,Produto 3211,Categoria B,611,13,12/08/2031
7891000397979,Produto 9127,Categoria A,611,15,11/05/2030
7891000393640,Produto 4788,Categoria D,611,21,14/01/2028
7891000395773,Produto 6921,Categoria D,611,21,18/01/2032
7891000392900,Produto 4048,Categoria A,611,22,25/09/2033
7891000394382,Produto 5530,Categoria C,611,24,05/12/2032
7891000396186,Produto 7334,Categoria B,611,25,06/06/2028
7891000394576,Produto 5724,Categoria D,611,27,02/06/2031
7891000392172,Produto 3320,Categoria B,612,5,01/07/2032
7891000395039,Produto 6187,Categoria A,612,6,03/07/2026
7891000397143,Produto 8291,Categoria B,612,6,13/09/2029
7891000389745,Produto 893,Categoria D,612,8,05/12/2033
7891000395293,Produto 6441,Categoria C,612,9,11/11/2028
7891000389054,Produto 202,Categoria A,612,10,11/01/2034
7891000390680,Produto 1828,Categoria D,612,15,22/10/2034
7891000396204,Produto 7352,Categoria B,612,17,04/10/2030
7891000397320,Produto 8468,Categoria C,612,18,07/04/2028
7891000395856,Produto 7004,Categoria A,612,19,25/10/2029
7891000391612,Produto 2760,Categoria D,612,23,23/09/2033
7891000394420,Produto 5568,Categoria C,612,26,10/09/2028
7891000389774,Produto 922,Categoria D,612,30,07/08/2030
7891000396691,Produto 7839,Categoria D,613,7,14/05/2034
7891000398621,Produto 9769,Categoria D,613,10,21/12/2029
7891000390998,Produto 2146,Categoria A,613,17,07/03/2033
7891000392458,Produto 3606,Categoria C,613,17,14/05/2027
7891000392604,Produto 3752,Categoria D,613,19,22/04/2026
7891000393299,Produto 4447,Categoria C,613,19,03/07/2032
7891000390976,Produto 2124,Categoria A,613,22,20/05/2030
7891000392295,Produto 3443,Categoria C,613,22,27/08/2027
7891000398055,Produto 9203,Categoria B,613,23,23/06/2033
7891000390377,Produto 1525,Categoria C,613,25,19/06/2034
7891000395496,Produto 6644,Categoria C,613,30,02/09/2031
7891000394072,Produto 5220,Categoria B,614,6,22/09/2030
7891000398096,Produto 9244,Categoria B,614,8,26/02/2031
7891000393729,Produto 4877,Categoria D,614,13,18/12/2034
7891000398016,Produto 9164,Categoria A,614,13,13/10/2030
7891000395842,Produto 6990,Categoria D,614,15,08/07/2031
7891000396768,Produto 7916,Categoria D,614,15,25/08/2029
7891000396943,Produto 8091,Categoria A,614,15,12/06/2033
7891000396029,Produto 7177,Categoria A,614,16,12/01/2029
7891000398162,Produto 9310,Categoria B,614,17,16/08/2030
7891000394290,Produto 5438,Categoria C,614,18,10/05/2031
7891000398104,Produto 9252,Categoria B,614,21,10/02/2030
7891000390227,Produto 1375,Categoria B,614,22,28/12/2032
7891000393998,Produto 5146,Categoria A,615,5,25/09/2030
7891000388960,Produto 108,Categoria A,615,10,13/12/2029
7891000397682,Produto 8830,Categoria D,615,10,07/02/2031
7891000393368,Produto 4516,Categoria C,615,12,08/06/2026
7891000393719,Produto 4867,Categoria D,615,13,14/08/2031
7891000390526,Produto 1674,Categoria C,615,14,17/04/2034
7891000394335,Produto 5483,Categoria C,615,16,23/09/2027
7891000395121,Produto 6269,Categoria B,615,16,21/05/2034
7891000397448,Produto 8596,Categoria C,615,16,19/03/2033
7891000397427,Produto 8575,Categoria C,615,17,05/06/2034
7891000390575,Produto 1723,Categoria D,615,23,29/07/2027
7891000394667,Produto 5815,Categoria D,615,23,12/02/2028
7891000397635,Produto 8783,Categoria D,615,24,05/06/2033
7891000388947,Produto 95,Categoria A,615,28,17/10/2028
7891000394739,Produto 5887,Categoria D,615,29,30/08/2032
7891000394649,Produto 5797,Categoria D,616,10,31/12/2029
7891000395422,Produto 6570,Categoria C,616,17,02/08/2033
7891000398490,Produto 9638,Categoria C,616,21,17/11/2028
7891000391512,Produto 2660,Categoria C,616,30,05/08/2029
7891000392269,Produto 3417,Categoria C,617,3,14/06/2033
7891000394303,Produto 5451,Categoria C,617,7,29/12/2030
7891000397549,Produto 8697,Categoria C,617,8,20/09/2033
7891000390025,Produto 1173,Categoria A,617,16,19/06/2033
7891000392636,Produto 3784,Categoria D,617,16,29/09/2034
7891000391016,Produto 2164,Categoria A,617,22,28/02/2029
7891000389138,Produto 286,Categoria B,617,26,07/12/2030
7891000390901,Produto 2049,Categoria A,618,4,25/09/2027
7891000395755,Produto 6903,Categoria D,618,6,28/12/2030
7891000389105,Produto 253,Categoria B,618,11,15/06/2032
7891000390917,Produto 2065,Categoria A,618,16,10/07/2030
7891000394453,Produto 5601,Categoria C,618,20,29/01/2031
7891000397071,Produto 8219,Categoria B,618,27,20/09/2032
7891000392256,Produto 3404,Categoria B,618,28,27/05/2032
7891000397978,Produto 9126,Categoria A,618,30,05/01/2028
7891000391997,Produto 3145,Categoria A,619,5,17/02/2030
7891000394399,Produto 5547,Categoria C,619,5,02/05/2030
7891000391422,Produto 2570,Categoria C,619,10,20/05/2034
7891000392916,Produto 4064,Categoria A,619,10,11/09/2030
7891000389158,Produto 306,Categoria B,619,14,07/02/2032
7891000391169,Produto 2317,Categoria B,619,20,16/11/2026
7891000395356,Produto 6504,Categoria C,619,21,13/01/2034
7891000398665,Produto 9813,Categoria D,619,25,15/04/2028
7891000397024,Produto 8172,Categoria A,619,26,02/07/2034
7891000398176,Produto 9324,Categoria B,619,28,30/08/2033
7891000398368,Produto 9516,Categoria C,620,11,05/05/2033
7891000391339,Produto 2487,Categoria C,620,13,06/06/2030
7891000398517,Produto 9665,Categoria C,620,17,15/02/2029
7891000398385,Produto 9533,Categoria C,620,20,11/11/2033
7891000388879,Produto 27,Categoria A,620,28,12/07/2033
7891000391996,Produto 3144,Categoria A,621,3,22/07/2031
7891000393957,Produto 5105,Categoria A,621,4,09/07/2033
7891000394422,Produto 5570,Categoria C,621,5,23/04/2034
7891000392821,Produto 3969,Categoria D,621,6,18/06/2033
7891000396702,Produto 7850,Categoria D,621,12,24/10/2031
7891000396256,Produto 7404,Categoria C,621,14,05/07/2026
7891000394656,Produto 5804,Categoria D,621,18,28/05/2032
7891000396830,Produto 7978,Categoria D,621,21,19/12/2031
7891000390445,Produto 1593,Categoria C,621,24,23/01/2029
7891000398308,Produto 9456,Categoria C,621,24,21/10/2031
7891000396191,Produto 7339,Categoria B,621,25,25/10/2028
7891000398451,Produto 9599,Categoria C,622,8,15/07/2034
7891000392212,Produto 3360,Categoria B,622,14,20/11/2026
7891000394088,Produto 5236,Categoria B,622,16,13/05/2027
7891000393836,Produto 4984,Categoria D,622,22,12/10/2030
7891000396331,Produto 7479,Categoria C,622,25,12/10/2026
7891000396275,Produto 7423,Categoria C,622,27,29/07/2033
7891000397478,Produto 8626,Categoria C,622,28,24/08/2028
7891000394197,Produto 5345,Categoria B,623,3,26/04/2031
7891000389404,Produto 552,Categoria C,623,4,22/03/2034
7891000393896,Produto 5044,Categoria A,623,5,01/08/2034
7891000398129,Produto 9277,Categoria B,623,6,02/05/2028
7891000389302,Produto 450,Categoria C,623,18,18/03/2034
7891000390959,Produto 2107,Categoria A,623,18,06/07/2033
7891000391103,Produto 2251,Categoria B,623,20,25/06/2028
7891000392100,Produto 3248,Categoria B,623,22,24/09/2033
7891000392755,Produto 3903,Categoria D,623,25,31/03/2033
7891000396708,Produto 7856,Categoria D,623,25,06/12/2029
7891000391334,Produto 2482,Categoria C,623,29,29/09/2033
7891000397406,Produto 8554,Categoria C,623,29,19/10/2028
7891000390032,Produto 1180,Categoria A,624,5,07/02/2032
7891000391755,Produto 2903,Categoria D,624,8,24/12/2030
7891000393251,Produto 4399,Categoria B,624,9,15/02/2031
7891000394031,Produto 5179,Categoria A,624,9,28/11/2028
7891000393783,Produto 4931,Categoria D,624,11,30/09/2031
7891000398330,Produto 9478,Categoria C,624,12,15/12/2034
7891000396300,Produto 7448,Categoria C,624,18,28/07/2030
7891000398301,Produto 9449,Categoria C,624,23,19/08/2026
7891000389630,Produto 778,Categoria D,624,25,29/01/2031
7891000397621,Produto 8769,Categoria D,624,29,07/02/2027
7891000390844,Produto 1992,Categoria D,625,4,01/03/2027
7891000394614,Produto 5762,Categoria D,625,6,13/06/2028
7891000389243,Produto 391,Categoria B,625,9,13/07/2027
7891000395699,Produto 6847,Categoria D,625,11,11/08/2026
7891000396386,Produto 7534,Categoria C,625,11,12/03/2027
7891000395327,Produto 6475,Categoria C,625,18,26/05/2027
7891000394942,Produto 6090,Categoria A,625,25,06/12/2027
7891000394621,Produto 5769,Categoria D,626,3,09/12/2032
7891000390626,Produto 1774,Categoria D,626,11,15/07/2032
7891000394716,Produto 5864,Categoria D,626,11,02/11/2026
7891000393277,Produto 4425,Categoria C,626,18,14/07/2032
7891000393762,Produto 4910,Categoria D,626,20,18/12/2027
7891000393928,Produto 5076,Categoria A,626,20,19/05/2033
7891000390385,Produto 1533,Categoria C,627,7,30/12/2034
7891000395925,Produto 7073,Categoria A,627,9,27/04/2026
7891000396669,Produto 7817,Categoria D,627,12,05/10/2029
7891000394900,Produto 6048,Categoria A,627,13,01/10/2030
7891000397082,Produto 8230,Categoria B,627,17,20/07/2026
7891000389489,Produto 637,Categoria C,627,21,04/08/2026
7891000392638,Produto 3786,Categoria D,627,27,09/12/2028
7891000393745,Produto 4893,Categoria D,627,27,25/11/2027
7891000394247,Produto 5395,Categoria B,627,27,02/02/2031
7891000391721,Produto 2869,Categoria D,628,3,12/03/2027
7891000396180,Produto 7328,Categoria B,628,5,25/04/2026
7891000397298,Produto 8446,Categoria C,628,7,23/07/2030
7891000395280,Produto 6428,Categoria C,628,8,11/11/2027
7891000390896,Produto 2044,Categoria A,628,14,23/02/2032
7891000395662,Produto 6810,Categoria D,628,14,13/08/2034
7891000396748,Produto 7896,Categoria D,628,14,14/03/2034
7891000390855,Produto 2003,Categoria A,628,15,12/03/2027
7891000395019,Produto 6167,Categoria A,628,15,07/04/2032
7891000393588,Produto 4736,Categoria D,628,16,24/09/2029
7891000394503,Produto 5651,Categoria C,628,22,13/12/2033
7891000390260,Produto 1408,Categoria B,628,26,13/03/2030
7891000391835,Produto 2983,Categoria D,628,28,22/10/2030
7891000392881,Produto 4029,Categoria A,628,28,07/08/2033
7891000391431,Produto 2579,Categoria C,629,4,06/12/2033
7891000389637,Produto 785,Categoria D,629,6,11/09/2034
7891000395915,Produto 7063,Categoria A,629,8,20/06/2034
7891000396176,Produto 7324,Categoria B,629,9,13/09/2033
7891000391416,Produto 2564,Categoria C,629,10,07/01/2027
7891000389378,Produto 526,Categoria C,629,19,07/04/2030
7891000395775,Produto 6923,Categoria D,629,19,09/03/2028
7891000390159,Produto 1307,Categoria B,629,21,12/06/2033
7891000396592,Produto 7740,Categoria D,629,21,21/01/2034
7891000395272,Produto 6420,Categoria C,629,22,17/05/2027
7891000389772,Produto 920,Categoria D,629,24,18/01/2033
7891000398022,Produto 9170,Categoria A,629,24,14/10/2026
7891000396030,Produto 7178,Categoria A,629,26,16/10/2033
7891000392837,Produto 3985,Categoria D,629,30,16/09/2034
7891000393471,Produto 4619,Categoria C,629,30,09/09/2026
7891000389232,Produto 380,Categoria B,630,3,11/07/2032
7891000393639,Produto 4787,Categoria D,630,4,11/01/2032
7891000396298,Produto 7446,Categoria C,630,9,15/04/2031
7891000398262,Produto 9410,Categoria C,630,11,29/03/2027
7891000391736,Produto 2884,Categoria D,630,13,08/08/2031
7891000391204,Produto 2352,Categoria B,630,16,19/12/2031
7891000392280,Produto 3428,Categoria C,630,16,20/05/2028
7891000397292,Produto 8440,Categoria C,630,17,05/05/2034
7891000391803,Produto 2951,Categoria D,630,18,21/10/2032
7891000396923,Produto 8071,Categoria A,630,22,25/05/2033
7891000397672,Produto 8820,Categoria D,630,22,01/02/2033
7891000393734,Produto 4882,Categoria D,630,23,21/10/2026
7891000391432,Produto 2580,Categoria C,630,26,10/08/2033
7891000396495,Produto 7643,Categoria C,630,27,23/11/2026
7891000396058,Produto 7206,Categoria B,630,28,04/08/2033
7891000398727,Produto 9875,Categoria D,630,28,26/09/2031
7891000392010,Produto 3158,Categoria A,631,4,14/10/2027
7891000390864,Produto 2012,Categoria A,631,7,09/08/2027
7891000392200,Produto 3348,Categoria B,631,8,23/07/2027
7891000393152,Produto 4300,Categoria B,631,11,17/05/2028
7891000397480,Produto 8628,Categoria C,631,11,15/11/2030
7891000395132,Produto 6280,Categoria B,631,14,31/03/2029
7891000388915,Produto 63,Categoria A,631,17,15/07/2033
7891000389542,Produto 690,Categoria C,631,18,16/07/2030
7891000398844,Produto 9992,Categoria A,631,24,13/10/2029
7891000393733,Produto 4881,Categoria D,631,27,24/05/2032
7891000391314,Produto 2462,Categoria C,632,3,06/12/2032
7891000389834,Produto 982,Categoria D,632,9,21/01/2029
7891000395195,Produto 6343,Categoria B,632,14,22/05/2031
7891000398122,Produto 9270,Categoria B,632,17,04/12/2029
7891000390876,Produto 2024,Categoria A,632,21,14/06/2028
7891000397814,Produto 8962,Categoria D,632,30,31/10/2034
7891000389183,Produto 331,Categoria B,633,5,05/04/2032
7891000391567,Produto 2715,Categoria D,633,6,21/01/2031
7891000392509,Produto 3657,Categoria C,633,8,28/12/2033
7891000393080,Produto 4228,Categoria B,633,16,04/05/2030
7891000398467,Produto 9615,Categoria C,633,16,08/06/2031
7891000398159,Produto 9307,Categoria B,633,17,08/04/2028
7891000396980,Produto 8128,Categoria A,633,18,01/01/2026
7891000392051,Produto 3199,Categoria A,633,19,25/09/2030
7891000395376,Produto 6524,Categoria C,633,19,20/01/2027
7891000397228,Produto 8376,Categoria B,633,21,02/06/2028
7891000398139,Produto 9287,Categoria B,633,24,17/11/2030
7891000389236,Produto 384,Categoria B,634,3,04/06/2027
7891000393489,Produto 4637,Categoria C,634,7,12/08/2031
7891000397145,Produto 8293,Categoria B,634,9,22/01/2030
7891000397570,Produto 8718,Categoria D,634,9,23/06/2029
7891000393899,Produto 5047,Categoria A,634,11,16/09/2033
7891000397900,Produto 9048,Categoria A,634,11,18/08/2029
7891000391166,Produto 2314,Categoria B,634,15,12/05/2029
7891000392316,Produto 3464,Categoria C,634,15,21/07/2028
7891000394097,Produto 5245,Categoria B,634,15,25/05/2026
7891000389066,Produto 214,Categoria B,634,16,24/12/2033
7891000389069,Produto 217,Categoria B,634,17,17/08/2029
7891000393973,Produto 5121,Categoria A,634,17,25/04/2033
7891000396411,Produto 7559,Categoria C,634,19,25/01/2028
7891000393000,Produto 4148,Categoria A,634,20,15/08/2027
7891000398060,Produto 9208,Categoria B,634,22,13/01/2029
7891000389795,Produto 943,Categoria D,634,24,22/11/2033
7891000395970,Produto 7118,Categoria A,634,26,01/02/2029
7891000394115,Produto 5263,Categoria B,634,28,28/08/2033
7891000392082,Produto 3230,Categoria B,635,7,03/09/2028
7891000393599,Produto 4747,Categoria D,635,8,28/04/2029
7891000390406,Produto 1554,Categoria C,635,9,04/03/2026
7891000389773,Produto 921,Categoria D,635,17,22/05/2029
7891000396875,Produto 8023,Categoria A,635,17,22/05/2034
7891000394429,Produto 5577,Categoria C,635,19,29/01/2033
7891000398005,Produto 9153,Categoria A,635,20,12/02/2029
7891000395438,Produto 6586,Categoria C,635,26,13/08/2034
7891000391075,Produto 2223,Categoria B,636,3,29/07/2034
7891000391935,Produto 3083,Categoria A,636,3,19/07/2026
7891000398105,Produto 9253,Categoria B,636,8,22/05/2032
7891000398464,Produto 9612,Categoria C,636,8,14/07/2029
7891000392629,Produto 3777,Categoria D,636,11,21/04/2028
7891000390289,Produto 1437,Categoria C,636,14,16/01/2033
7891000396997,Produto 8145,Categoria A,636,14,17/02/2031
7891000398805,Produto 9953,Categoria D,636,17,13/04/2033
7891000398058,Produto 9206,Categoria B,636,19,24/07/2033
7891000391911,Produto 3059,Categoria A,636,20,17/07/2029
7891000392970,Produto 4118,Categoria A,636,20,22/12/2030
7891000391128,Produto 2276,Categoria B,636,21,23/06/2028
7891000391426,Produto 2574,Categoria C,636,26,15/01/2033
7891000392262,Produto 3410,Categoria C,636,28,04/03/2026
7891000393902,Produto 5050,Categoria A,637,4,11/05/2032
7891000397188,Produto 8336,Categoria B,637,4,21/08/2034
7891000389157,Produto 305,Categoria B,637,5,22/07/2034
7891000394007,Produto 5155,Categoria A,637,6,15/01/2028
7891000393004,Produto 4152,Categoria A,637,15,07/11/2030
7891000397092,Produto 8240,Categoria B,637,16,03/10/2033
7891000391289,Produto 2437,Categoria C,637,17,24/12/2032
7891000397536,Produto 8684,Categoria C,637,21,03/01/2026
7891000397404,Produto 8552,Categoria C,637,28,02/01/2033
7891000396333,Produto 7481,Categoria C,638,3,27/10/2028
7891000396821,Produto 7969,Categoria D,638,5,03/09/2033
7891000391933,Produto 3081,Categoria A,638,7,13/10/2027
7891000390518,Produto 1666,Categoria C,638,11,01/03/2030
7891000389550,Produto 698,Categoria C,638,13,19/09/2027
7891000395710,Produto 6858,Categoria D,638,16,25/12/2032
7891000389818,Produto 966,Categoria D,638,18,23/02/2026
